masking_level,row,coordinate,loss_model,loss_ind
0.5,6303,epsx,0.26413084237249435,0.7261688106691898
0.5,6304,epsx,0.06952735371931172,0.9424222781894845
0.5,6306,epsx,0.03086776863292678,0.07710585483371642
0.5,6313,epsx,0.08351998425500533,0.25837621796793603
0.5,6318,epsx,0.2610515223777876,0.15727941650614535
0.5,6319,epsx,0.05727364048908501,0.35784901124673035
0.5,6322,epsx,0.15330160496871942,0.5231421166076994
0.5,6323,epsx,0.23041723930222047,0.8091344195301501
0.5,6329,epsx,0.9903956143833216,0.9280360227874569
0.5,6330,epsx,0.04032576736220303,0.223015380402677
0.5,6333,epsx,1.9366178394578974,0.08691958286766102
0.5,6334,epsx,0.06079976138020524,0.11618229109842423
0.5,6338,epsx,0.03268553315540756,0.07966502768362464
0.5,6347,epsx,0.2185981025936761,0.38483737455881467
0.5,6350,epsx,1.3347483047084316,2.6845949346469644
0.5,6351,epsx,0.507128185710256,0.04501809360264865
0.5,6352,epsx,0.10282166073631688,0.09671069580835359
0.5,6357,epsx,0.22542663831834164,0.23500993688860938
0.5,6358,epsx,0.4747610975165877,0.9288752261127313
0.5,6361,epsx,0.24692870225121036,0.6008090702415628
0.5,6364,epsx,0.0750429915978816,0.23980861518921343
0.5,6368,epsx,0.051967039418413116,0.1902895068106576
0.5,6373,epsx,0.05222008397534221,0.15165987144236315
0.5,6377,epsx,0.627761371648191,0.7132922655464249
0.5,6379,epsx,0.09638002647188347,0.41664275273359935
0.5,6380,epsx,0.037927956258742124,1.279491686049941
0.5,6385,epsx,0.2095563438239862,0.049396253412510575
0.5,6387,epsx,0.023132795521967054,0.0915452862658233
0.5,6389,epsx,0.1832519342780941,0.4197214615095697
0.5,6391,epsx,0.04256588403163543,1.4141278932420907
0.5,6395,epsx,0.2531380733957571,0.10288094895376158
0.5,6397,epsx,0.12897448803554604,0.12831070448765963
0.5,6409,epsx,0.06342739072860634,0.2715968792393749
0.5,6416,epsx,0.003082987307126088,0.0562730754173631
0.5,6419,epsx,0.022764841842567773,0.17699488807209693
0.5,6420,epsx,0.05680422449941948,0.06331859379350155
0.5,6423,epsx,0.04144735374376061,0.8235420675879566
0.5,6426,epsx,0.03909660648301377,0.17996174381927973
0.5,6431,epsx,0.020562620734801054,0.05447975964434404
0.5,6435,epsx,0.40298934859668756,1.2817305802819003
0.5,6440,epsx,0.589206304965755,0.7685262691116638
0.5,6444,epsx,0.4142394406615099,0.3241341857389833
0.5,6445,epsx,0.08815730080916197,0.09223107368822522
0.5,6451,epsx,5.745456123510917e-05,0.35993021104466144
0.5,6458,epsx,0.020437320893809608,0.2842888363037036
0.5,6461,epsx,0.12659684715039127,0.08043577451040614
0.5,6462,epsx,0.06286568070972275,0.13461725941131694
0.5,6464,epsx,0.21163998849686338,0.015009087294565586
0.5,6468,epsx,0.3232797019452953,0.008536892093304979
0.5,6474,epsx,0.3952085340804869,1.3073754848110615
0.5,6476,epsx,0.017939269917555765,0.2281135558841875
0.5,6479,epsx,0.06966548915377073,0.049703696436992045
0.5,6484,epsx,0.042421025191074595,0.38471207471782315
0.5,6493,epsx,0.19013792456399478,0.18752190837158797
0.5,6500,epsx,0.04312881648799215,0.06009563739570698
0.5,6504,epsx,0.017441126647272678,0.052525693343614045
0.5,6508,epsx,0.33938714930942976,1.4568172434585078
0.5,6512,epsx,0.289583824218381,0.40266173535390026
0.5,6514,epsx,1.634739961572678,2.4789711721739
0.5,6515,epsx,0.6484841316919665,1.201270968240769
0.5,6518,epsx,0.028118506755953458,0.1975996828997195
0.5,6523,epsx,0.46109119047378927,0.27137317318179993
0.5,6525,epsx,0.022610814720958782,0.7186330948663432
0.5,6527,epsx,0.4490361233329391,0.2604592514220768
0.5,6529,epsx,0.6639803603195573,0.005578593408433785
0.5,6533,epsx,0.2616156772716174,0.6462165101793896
0.5,6538,epsx,0.6323815740777244,0.9072545857449732
0.5,6546,epsx,0.24913397945265972,0.1801793376894893
0.5,6547,epsx,0.1305538772507748,0.07630210219516155
0.5,6550,epsx,0.02741377155271868,0.44759975930206153
0.5,6553,epsx,0.1118353034441259,0.3530821163204266
0.5,6555,epsx,0.04860105783626733,0.18317675437349928
0.5,6559,epsx,0.14616501500083587,0.006155583895731024
0.5,6561,epsx,0.03776353841861209,0.21623513095819846
0.5,6565,epsx,0.0035187862662817175,0.14895461731442097
0.5,6567,epsx,0.5809719661470389,0.944950278883829
0.5,6575,epsx,0.031439258151595095,0.14850231544937872
0.5,6578,epsx,0.33397052886618017,1.2142239157056014
0.5,6579,epsx,0.021873684924687158,0.16654060280225452
0.5,6580,epsx,0.04511955591291478,0.28480531613608295
0.5,6587,epsx,1.0871008092230463,1.367135563120406
0.5,6592,epsx,0.0762990461014788,0.15771277059035474
0.5,6594,epsx,0.03674463678479386,0.42108386807332554
0.5,6595,epsx,1.087380747404383,1.5592648383280598
0.5,6600,epsx,0.8561909276191717,0.8511954368854004
0.5,6604,epsx,0.19365365473659374,0.33997942026514055
0.5,6606,epsx,0.2113955010022458,1.3372524678720508
0.5,6611,epsx,0.12012465194913072,1.2547617759693852
0.5,6615,epsx,0.04397841053178782,0.9648784545700978
0.5,6618,epsx,0.052498799719206145,0.02120501162690844
0.5,6623,epsx,0.0034142678623327602,0.6049244059947112
0.5,6626,epsx,0.26117926709372524,0.31766749150635165
0.5,6632,epsx,0.8931818855547926,1.1019723723018895
0.5,6633,epsx,0.5074564101717799,0.6020956856819871
0.5,6634,epsx,0.0011753736303734333,0.035804582367989744
0.5,6636,epsx,0.08561646452134998,1.0228727219495677
0.5,6637,epsx,0.21535253110262947,0.07883254776445217
0.5,6639,epsx,0.7215510531146028,0.43674390332231
0.5,6640,epsx,0.026338026576401878,0.2129443292806475
0.5,6643,epsx,0.7908803719632743,1.3573401716485578
0.5,6650,epsx,0.13136374207669524,0.9898638540825285
0.5,6656,epsx,0.1640211591702217,0.15388593008085505
0.5,6659,epsx,0.019332237418138713,0.0745760204831623
0.5,6660,epsx,0.013844715601449923,0.35106020473994026
0.5,6664,epsx,0.06084560278544602,0.37234711967754547
0.5,6667,epsx,0.14027042150560898,0.021536903400851577
0.5,6671,epsx,0.9926791275830483,1.334684737959831
0.5,6672,epsx,1.0519844591524048,2.1333049727839577
0.5,6674,epsx,0.819149849747154,1.641772644355349
0.5,6675,epsx,0.1882730961988001,0.10162611688763754
0.5,6685,epsx,0.8182317992048656,0.1655369816368499
0.5,6688,epsx,0.005581649502116496,0.2242897714683705
0.5,6689,epsx,0.08886937063723516,0.876639250450239
0.5,6690,epsx,0.02323120173855058,0.3463562653435003
0.5,6692,epsx,1.9787589264676353,2.7931333242261744
0.5,6701,epsx,0.04883148729994429,0.03569272933920226
0.5,6703,epsx,0.07558697627340547,0.10036211654046528
0.5,6704,epsx,2.62970321357419,3.1590864847007367
0.5,6705,epsx,0.030829261852524523,0.4386289019058106
0.5,6714,epsx,0.23654959688596275,0.23861979474663603
0.5,6719,epsx,0.0375703932978643,0.6214260894439162
0.5,6722,epsx,0.08365384115830844,0.1348379093752091
0.5,6724,epsx,0.5055212916518828,0.7335731144436793
0.5,6728,epsx,0.03901592560979,0.9719086924778226
0.5,6729,epsx,0.04817259350195024,0.1971785531902409
0.5,6733,epsx,0.26085776603830313,1.7207164339298522
0.5,6736,epsx,0.03914428154446417,0.4683646934386586
0.5,6742,epsx,0.20878804187215078,0.20770251739604928
0.5,6746,epsx,0.1476129921877077,1.1136698764818616
0.5,6749,epsx,0.1903377930908445,0.07283832561516873
0.5,6750,epsx,0.3107130447219581,0.10636061722090455
0.5,6753,epsx,0.7614165727681884,1.498515808102988
0.5,6754,epsx,2.089024620196317,2.3202376662935174
0.5,6755,epsx,0.03392325109690842,0.6746840228339095
0.5,6759,epsx,0.12645993415340553,0.009468389447797461
0.5,6761,epsx,0.0012591105972799012,1.001180568989634
0.5,6765,epsx,0.031178267751090952,0.6303132098732608
0.5,6773,epsx,0.663518890173467,0.17071155946042849
0.5,6774,epsx,0.347780404999647,0.29381773640641884
0.5,6776,epsx,0.902381338758511,0.5493285609374384
0.5,6778,epsx,0.035047893572148714,0.048568052024493984
0.5,6785,epsx,0.6193124950529483,0.3270784263929141
0.5,6803,epsx,0.09919285509745727,0.0940732869601678
0.5,6805,epsx,0.31538703440030735,0.282263257410798
0.5,6808,epsx,0.05307090045661087,1.2411028708638443
0.5,6810,epsx,0.01405375240934786,0.42607324661973117
0.5,6814,epsx,0.004611645367221746,0.19168797527986942
0.5,6815,epsx,0.0302266001782925,0.17437031481737852
0.5,6816,epsx,0.16698312516751215,0.40542016551192167
0.5,6817,epsx,0.00913344158017157,0.13988046395169415
0.5,6821,epsx,0.322161782876157,0.06819917540480251
0.5,6826,epsx,0.9503448954525631,0.9928679941726405
0.5,6827,epsx,0.1315128794484118,0.4546477225531463
0.5,6832,epsx,0.17613368087230688,0.006390903109300319
0.5,6836,epsx,0.05368395284936423,0.5470371018941362
0.5,6837,epsx,0.3552109911798079,0.3456924817956139
0.5,6840,epsx,0.7180096517550689,0.902389284602086
0.5,6842,epsx,0.036117526361100084,0.13666728705368425
0.5,6845,epsx,0.0998413581769301,0.1486373947901549
0.5,6849,epsx,0.4296250386977862,1.1758014834889954
0.5,6853,epsx,1.9583613347917015,1.880226798824382
0.5,6857,epsx,0.4782303750652093,0.03053954417140283
0.5,6860,epsx,0.08918414828655521,0.35427949382531554
0.5,6861,epsx,0.2652964365030832,0.7052223445678394
0.5,6863,epsx,0.17748691915501455,0.23801896672861367
0.5,6864,epsx,0.09518692749815029,0.0007524102646852231
0.5,6868,epsx,0.06373972350298016,0.18471519193337957
0.5,6869,epsx,0.1465928681164164,1.3701372583355718
0.5,6870,epsx,0.035624884059445854,1.0771037155681387
0.5,6871,epsx,0.31883186319946727,0.10163100663752987
0.5,6873,epsx,0.023560037418811044,0.7559345519201284
0.5,6876,epsx,2.8674789152456595,2.9716874312951935
0.5,6878,epsx,0.597710802466023,0.22611853792810901
0.5,6880,epsx,0.00534877516349337,0.11562730448564261
0.5,6882,epsx,0.06590893879897353,0.3297164464598363
0.5,6888,epsx,0.6391752703344071,0.7333017333246541
0.5,6889,epsx,0.6175301812171871,0.32470017428902276
0.5,6890,epsx,0.10108579952453293,0.12309089647757698
0.5,6897,epsx,1.6701973716983107,1.200195223264452
0.5,6902,epsx,0.1025838966478014,0.4917120267371524
0.5,6903,epsx,0.21870812196625414,1.8126987415923042
0.5,6906,epsx,0.0796375228404802,0.647798955488301
0.5,6907,epsx,0.4841500285286344,0.927554993641797
0.5,6909,epsx,0.04311598089452473,0.5269102801184908
0.5,6911,epsx,0.022132841668981666,0.3124256796217534
0.5,6914,epsx,0.05587028226998081,0.23689493547210996
0.5,6917,epsx,0.03915589470045851,0.6307282273953739
0.5,6918,epsx,0.27245441912674573,0.8943590928413756
0.5,6923,epsx,0.26440711324141214,0.08674477430900955
0.5,6925,epsx,0.5247355638538687,0.9800415689862723
0.5,6926,epsx,0.005812078965793443,0.23704835137498237
0.5,6928,epsx,0.041696119769533836,0.044186836120949154
0.5,6932,epsx,1.9120865754667191,2.6625715011318243
0.5,6935,epsx,0.2793721927869465,0.42417907975518243
0.5,6937,epsx,0.09120850474198783,1.2392771604977888
0.5,6939,epsx,0.5539475409294986,0.662448646165779
0.5,6940,epsx,1.1170810882505116,0.38106798861055013
0.5,6944,epsx,0.7838122384938836,1.3693879041645693
0.5,6946,epsx,0.4816043024909303,0.3947152805600963
0.5,6953,epsx,0.021519789276228395,0.765449393991903
0.5,6962,epsx,0.013136924304532397,0.4385366078765925
0.5,6964,epsx,2.6210587469832536,3.160052821523212
0.5,6973,epsx,0.20524236198146112,0.012797697905750681
0.5,6974,epsx,0.0378827260722381,0.24549233822033273
0.5,6980,epsx,0.03293429918118082,0.23573361987267705
0.5,6981,epsx,0.016874526878496752,0.4194898096084197
0.5,6984,epsx,0.0621493323504936,0.15147711704013656
0.5,6986,epsx,0.2419759968289972,0.08243323734143067
0.5,6996,epsx,0.048960454453355,0.12516231677572334
0.5,7002,epsx,0.6530597151537323,1.6984057276085365
0.5,7003,epsx,1.603225523516488,1.6947213010646514
0.5,7006,epsx,0.04701250033999047,0.01301040202606786
0.5,7007,epsx,0.185749985254348,0.5038972834688863
0.5,7014,epsx,0.06938127244127794,0.2883106555901607
0.5,7016,epsx,0.08584444911008085,1.1514028539636465
0.5,7018,epsx,0.9791412437873435,1.283838673704239
0.5,7020,epsx,0.7609165958416956,0.7983366293303701
0.5,7021,epsx,0.10446156060646344,0.49717082127322365
0.5,7023,epsx,0.5969480014828167,0.6023132795521967
0.5,7024,epsx,0.025925453929234916,0.02344329464013119
0.5,7025,epsx,0.5351702901241415,0.903391072111281
0.5,7029,epsx,0.49788411353877016,0.6520542603321179
0.5,7032,epsx,0.6204799228397466,0.9932536731953995
0.5,7035,epsx,0.1369508925474405,0.392447047828783
0.5,7036,epsx,0.741758555763472,1.1536863671633735
0.5,7037,epsx,0.16180365759404136,0.33593254101048514
0.5,7043,epsx,0.11135060698604678,0.14270490573326233
0.5,7044,epsx,0.10648713949936907,0.21590874015288414
0.5,7046,epsx,0.101219656427836,0.04081290869522832
0.5,7050,epsx,0.16144609463316328,0.11872557226118227
0.5,7051,epsx,1.1396069435670906,1.0366923775828194
0.5,7056,epsx,0.752778218364617,1.6698679247993138
0.5,7061,epsx,1.338855694618005,2.064990277037948
0.5,7062,epsx,0.07211158653741837,0.275673708212121
0.5,7066,epsx,0.001144812693546225,0.22819851528856705
0.5,7067,epsx,0.1675332220304015,0.07118681258902772
0.5,7068,epsx,0.03163973789718142,0.24994751159099934
0.5,7069,epsx,0.039176676137501,0.006623166229186859
0.5,7070,epsx,0.11396173342856122,0.44992666903208317
0.5,7071,epsx,0.07700561496092326,0.15448125713024854
0.5,7072,epsx,0.012115577795767845,1.554720427021858
0.5,7076,epsx,0.25366372150918465,0.32616893291293714
0.5,7079,epsx,0.27496163838404764,0.02895404276880864
0.5,7088,epsx,0.012489643662532635,0.6769693696898463
0.5,7091,epsx,0.20119364907059603,0.23175030736662214
0.5,7093,epsx,0.021404880153758188,0.45096085113431494
0.5,7099,epsx,0.015169226603539988,0.4695797962869073
0.5,7100,epsx,0.10832446302141926,0.4888466333002358
0.5,7101,epsx,0.15300883119391498,0.06104180399987652
0.5,7102,epsx,1.5548579512375804,0.14351660421539222
0.5,7104,epsx,1.1004602171476803,2.2553078999104867
0.5,7111,epsx,0.2528685259329413,0.2612911201225127
0.5,7112,epsx,0.0257598136516316,0.005403784849782289
0.5,7116,epsx,0.05138943771237944,0.016292035422570666
0.5,7126,epsx,0.16961564426580558,0.24268623300086087
0.5,7129,epsx,0.07186098685543547,0.15560895569917155
0.5,7134,epsx,0.23260540237904676,0.2349604281709493
0.5,7137,epsx,0.40368552673761093,0.5480969551833029
0.5,7138,epsx,0.009949418593457335,0.30422251295860125
0.5,7139,epsx,1.6503425422604272,2.802642054110583
0.5,7143,epsx,0.18235833248526737,0.16566472635278753
0.5,7145,epsx,0.01739467402329537,0.004598809773754327
0.5,7149,epsx,0.018458805843617854,0.11882153360281968
0.5,7150,epsx,0.2228259025943485,0.35448853063321345
0.5,7153,epsx,0.12694401939274805,0.15119534520258998
0.5,7154,epsx,0.4395677338851417,0.5027347454319804
0.5,7155,epsx,0.1884521832886074,0.446163395271184
0.5,7156,epsx,0.1949897788946781,0.403414756837322
0.5,7159,epsx,0.34339429934620996,1.4992339901184266
0.5,7162,epsx,0.4539124264130842,0.07908987085253699
0.5,7163,epsx,0.14877064047472138,0.05274573208876972
0.5,7169,epsx,0.007778980859990877,0.3481184089609556
0.5,7170,epsx,0.011727453898062736,0.021742884115066804
0.5,7174,epsx,1.3303921487730854,0.23448062146276255
0.5,7178,epsx,0.22149711306110265,0.3240614507093346
0.5,7181,epsx,0.20577289984478098,0.39877621784569234
0.5,7182,epsx,0.03565177768385383,0.31062319556768614
0.5,7183,epsx,0.08932533981469681,0.0808636276259867
0.5,7187,epsx,0.1057671238277206,0.047898767507978675
0.5,7190,epsx,0.2883259360585744,1.2411401552067738
0.5,7191,epsx,0.02957442978640044,0.2729867906462752
0.5,7193,epsx,0.019643347755039425,0.6265218200504805
0.5,7207,epsx,0.02804088197641245,0.3709125893028775
0.5,7209,epsx,0.06730618483071225,1.123736037853999
0.5,7212,epsx,0.14924800230796195,0.026840448377840758
0.5,7215,epsx,0.38907373162179865,0.4365959883880664
0.5,7216,epsx,0.03120088284434294,1.0692581118658642
0.5,7218,epsx,0.09004780036129138,0.4864726597275003
0.5,7223,epsx,0.6439501111042858,1.6482179459322015
0.5,7224,epsx,1.8291576397299514,2.5987352050684702
0.5,7225,epsx,0.04546244962411575,0.10770346478509094
0.5,7228,epsx,0.2689386889541467,0.0031019350879589185
0.5,7234,epsx,0.6504693701482602,0.4083405686351272
0.5,7238,epsx,0.005431289692926764,0.8177526037154154
0.5,7243,epsx,1.035360531955891,0.43735756693379985
0.5,7244,epsx,0.11074733409307821,0.01874791230600299
0.5,7249,epsx,0.06016226023799021,0.017538310426383128
0.5,7250,epsx,0.11361761727988713,0.6382370495738123
0.5,7256,epsx,0.28570564133501164,1.4353842472428686
0.5,7257,epsx,0.01539659997353423,0.5224972808406457
0.5,7259,epsx,0.19185667165115547,0.20668239332475796
0.5,7266,epsx,0.31832149555445355,1.5024404436103347
0.5,7267,epsx,1.0366868766141906,1.997247682029344
0.5,7268,epsx,0.2775794882326641,0.3404176640992424
0.5,7273,epsx,0.5351391179685778,0.5619673419716877
0.5,7275,epsx,0.4138299241080256,0.5870762076689003
0.5,7276,epsx,0.015622750906055374,0.3327560372366678
0.5,7279,epsx,0.050778218975835766,0.6256942298812004
0.5,7283,epsx,0.0035096179852335736,0.07525508449946228
0.5,7288,epsx,0.15657590374038363,0.17449255856468723
0.5,7290,epsx,0.1321430459657883,0.08161542667193536
0.5,7291,epsx,0.09749488944733901,0.2190516268961916
0.5,7303,epsx,0.8288670052207247,0.05115900824870249
0.5,7305,epsx,0.25353964410566626,0.5581612828992307
0.5,7313,epsx,0.03723544543023839,0.22898148649007943
0.5,7315,epsx,0.820320333627635,0.006224040394223925
0.5,7316,epsx,0.11075466871791674,0.1432568362523612
0.5,7317,epsx,0.46333558567437777,0.9492899319132887
0.5,7318,epsx,0.013025071275744916,0.07967480718340929
0.5,7322,epsx,1.5807357301053648,1.8494690495640327
0.5,7324,epsx,1.2964860118008,1.1454361366575074
0.5,7328,epsx,0.0019155595203277688,0.10131806264441955
0.5,7329,epsx,0.069844576243578,0.09819595733815463
0.5,7336,epsx,0.059923273712001665,0.616410428491839
0.5,7337,epsx,0.7984796545147212,0.3787398564430553
0.5,7338,epsx,1.6086231961789044,2.957014514305727
0.5,7339,epsx,0.6416250350304737,0.4808421127264603
0.5,7341,epsx,0.3817207702211787,0.5040916510271073
0.5,7342,epsx,0.33215337556243574,0.13937070752541675
0.5,7346,epsx,0.07458274388926428,0.09754867669615493
0.5,7347,epsx,0.6016488847855734,2.3407269407799336
0.5,7348,epsx,0.02999372583966939,0.5496482283366507
0.5,7355,epsx,0.6979720679149587,0.2066481650755115
0.5,7359,epsx,0.8047373119394551,0.6409960909505704
0.5,7367,epsx,0.035447019407111716,0.16190084137315178
0.5,7369,epsx,0.03120088284434306,0.6347225418386865
0.5,7373,epsx,0.03561265968471503,0.5361543522899769
0.5,7378,epsx,0.5185610321773048,0.1573167008490745
0.5,7380,epsx,0.04884310045593862,0.25170904398971805
0.5,7382,epsx,0.04106717568963045,0.5359367584197672
0.5,7383,epsx,0.24717380096456418,0.9382568224999396
0.5,7384,epsx,0.25114672275209793,0.3299010345182725
0.5,7385,epsx,1.0117858252874026,1.688469755827283
0.5,7392,epsx,0.37676500870528273,0.7358511266747776
0.5,7398,epsx,0.25031913258281785,0.2400207080907941
0.5,7404,epsx,0.7477301628195032,0.9059612468984469
0.5,7405,epsx,0.22138648246978823,0.4449220100172639
0.5,7407,epsx,0.10039573357097517,0.026971249187461098
0.5,7408,epsx,0.07934719394062198,0.3465365748707807
0.5,7410,epsx,0.2051225631090985,0.3088781660748541
0.5,7411,epsx,0.604130432855941,0.004210074657312491
0.5,7413,epsx,0.721206325747192,0.12448386397816012
0.5,7414,epsx,0.05236066428474725,0.04980515874725829
0.5,7416,epsx,0.01046161989468091,0.19325941865152313
0.5,7417,epsx,0.012319724853773596,0.2979666891900772
0.5,7418,epsx,1.12076673723187,0.5743274072620732
0.5,7424,epsx,0.10972782124052344,0.7321752571932041
0.5,7429,epsx,0.03164646130328337,0.44835889297284875
0.5,7430,epsx,0.26951629066018074,1.4598721147037532
0.5,7431,epsx,0.7856746219841321,1.1392096513883374
0.5,7441,epsx,0.48627156876317756,1.5330606686549613
0.5,7442,epsx,0.12939684018249772,0.09365154603195268
0.5,7447,epsx,0.193670768861217,0.1576363682482868
0.5,7448,epsx,0.10960313261826853,0.42257646422796513
